movie_id,Action & Adventure,Anime Features,Children & Family Movies,Classic Movies,Comedies,Cult Movies,Documentaries,Dramas,Faith & Spirituality,Horror Movies,Independent Movies,International Movies,LGBTQ Movies,Music & Musicals,Romantic Movies,Sci-Fi & Fantasy,Sports Movies,Stand-Up Comedy,Thrillers,Movies
1438,False,False,False,False,False,False,False,False,False,True,False,True,False,False,False,False,False,False,True,True
1439,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False
1440,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False,False,False,False,True,True
1441,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
1442,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True
1443,False,False,False,False,True,False,False,False,False,False,False,True,False,False,True,False,False,False,False,True
1444,False,False,False,False,True,False,False,False,False,False,False,True,False,True,False,False,False,False,False,True
1445,False,False,False,False,False,False,False,True,False,False,True,True,False,False,False,False,False,False,False,True
1446,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
1447,False,False,False,False,False,False,False,True,False,False,True,False,False,False,True,False,False,False,False,True
1448,False,False,False,False,False,False,False,True,False,False,True,True,False,False,False,False,False,False,False,True
1449,False,False,False,False,True,False,False,False,False,False,False,True,False,False,True,False,False,False,False,True
1450,False,False,False,False,True,False,False,True,False,False,True,False,False,False,False,False,False,False,False,True
1451,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False
1452,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False
1453,False,False,False,False,False,False,False,True,False,False,True,True,False,False,False,False,False,False,False,True
1454,False,False,False,False,False,False,False,True,True,False,False,False,False,False,True,False,False,False,False,True
1455,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,True,True
1456,False,False,False,False,False,False,False,True,False,False,True,True,False,False,False,False,False,False,False,True
1457,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False
1458,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True
1459,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,True
1460,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,True,False,False,True
1461,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False
1462,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False
1463,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False
1464,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False
1465,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,True
1466,False,False,False,False,False,False,False,True,False,False,True,True,False,False,False,False,False,False,False,True
1467,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True
1468,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False
1469,False,False,False,False,False,False,False,False,False,False,True,True,False,False,False,False,False,False,True,True
1470,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False
1471,False,False,False,False,True,False,False,True,False,False,False,True,False,False,False,False,False,False,False,True
1472,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,True
1473,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,True,True
1474,False,True,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True
1475,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,True,True
1476,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,True,False
1477,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,True
1478,False,False,False,False,False,False,False,True,False,False,False,True,False,False,True,False,False,False,False,True
1479,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False
1480,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False
1481,False,False,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True
1482,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False,False,True,False,False,True
1483,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True
1484,True,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True
1485,True,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True
